WELL_ID,LAT_DD,LONG_DD,FUNC,STATUS,COD_FCN,COD_QTY,COD_RESRCE,ADM1,ADM2,ACTIVITY,COUNTRY,WATERSRC,WATERTECH,INSTALLED,MGMT,PAY,SOURCE,RPT_DATE,RPT_YEAR,BKDWN_YEAR
286757,-3.274317435,33.47537293,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,SNV,2008-11-01,2008.0,2008.0
280754,-2.073784532,33.39415762,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,River,Gravity Communal standpipe multiple,1985,,Never pay,WA,2008-12-05,2008.0,2008.0
286843,-3.32235755,33.78104225,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,SNV,2007-12-31,2007.0,2007.0
286471,-3.767303615,32.95574521,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-02-28,2008.0,2008.0
286872,-3.064250307,34.08401151,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1996,,Never pay,SNV,2008-04-01,2008.0,2008.0
286952,-3.127347823,34.00702618,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Never pay,SNV,2008-05-01,2008.0,2008.0
286455,-3.8886991060000002,32.80675642,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,WA,2008-02-29,2008.0,2008.0
286635,-3.9094802110000004,32.50379322,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,1999,,Never pay,WA,2008-02-23,2008.0,2008.0
286553,-3.333002799,32.50706326,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2001,,Never pay,WA,2008-11-03,2008.0,2008.0
286940,-3.1214679989999996,33.99726198,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1997,,Never pay,SNV,2008-05-01,2008.0,2008.0
280758,-2.086406143,33.39515575,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,River,Gravity Communal standpipe multiple,1985,,Never pay,WA,2008-12-05,2008.0,2008.0
274337,-2.9696342,31.6339853,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Kagera,Biharamulo,,TZ,Shallow well,SWN 80 Hand pump,2004,,Pay monthly,Concern,2006-01-09,2006.0,2006.0
280889,-2.01157586,33.94712843,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Machine Drilled Borehole,Afridev Hand pump,1992,,Never pay,WA,2008-06-05,2008.0,2008.0
276332,-1.771878127,31.55128816,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Kagera,Muleba,,TZ,Spring,Gravity Improved spring,1999,,Never pay,SNV,2007-11-28,2007.0,2007.0
286458,-3.913398878,32.76806887,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2004,,Never pay,WA,2008-02-29,2008.0,2008.0
286651,-3.4363980119999997,32.45715115,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,WA,2008-03-03,2008.0,2008.0
289839,-3.992997672,33.23149901,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Tabora,Nzega,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Not recorded,WA,2004-12-21,2004.0,2004.0
286660,-3.480927403,32.45183629,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2006,,Never pay,WA,2008-03-03,2008.0,2008.0
281015,-1.880386109,34.11694994,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,SWN 80 Hand pump,1993,,Never pay,WA,2008-08-05,2008.0,2008.0
280852,-2.127613485,33.21464574,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,Nira/Tanira Hand pump,1999,,Never pay,WA,2008-11-05,2008.0,2008.0
284910,-2.462840612,32.66985105,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mwanza,Sengerema,,TZ,Shallow well,SWN 80 Hand pump,1992,,Never pay,WA,2007-12-19,2007.0,2007.0
280825,-2.156052946,33.40699256,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,Nira/Tanira Hand pump,2000,,Never pay,WA,2008-11-05,2008.0,2008.0
280809,-2.151663185,33.45738354,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mara,Bunda,,TZ,Shallow well,Nira/Tanira Hand pump,1999,,Never pay,WA,2008-12-05,2008.0,2008.0
286906,-3.098994383,34.1343189,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Walimi Hand pump,2004,,Never pay,SNV,2008-04-01,2008.0,2008.0
286319,-3.2823567380000003,32.41905022,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2003,,Never pay,WA,2008-10-03,2008.0,2008.0
267176,-3.3398772930000002,35.6762629,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2002,,Pay per bucket,SNV,2008-06-26,2008.0,2008.0
286554,-3.333242053,32.42892383,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Kahama,,TZ,Shallow well,Nira/Tanira Hand pump,2001,,Never pay,WA,2008-11-03,2008.0,2008.0
267230,-3.8745169880000003,34.75401662,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2005,,Never pay,SNV,2008-06-28,2008.0,2008.0
287027,-3.1057792889999996,33.63543758,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1997,,Never pay,SNV,2008-10-01,2008.0,2008.0
286880,-3.076539495,34.08854855,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1996,,Never pay,SNV,2008-04-01,2008.0,2008.0
278677,-3.7159023710000003,37.66531379,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1996,,Pay monthly,SNV,2008-06-20,2008.0,2008.0
283941,-2.45269233,33.11994539,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Mwanza,Magu,,TZ,Shallow well,SWN 80 Hand pump,2005,,Pay when scheme fails,SNV,2008-09-22,2008.0,2008.0
286932,-3.116867973,34.03253925,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,SWN 80 Hand pump,1996,,Never pay,SNV,2008-05-01,2008.0,2008.0
286755,-3.2727679469999997,33.47846773,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,2002,,Never pay,SNV,2008-11-01,2008.0,2008.0
287257,-2.888674478,33.55762223,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1994,,Never pay,SNV,2008-08-01,2008.0,2008.0
287136,-3.209864503,34.01907513,Yes,Status:Functional|Quantity:Seasonal|Quality:Soft,1,0,1,Shinyanga,Maswa,,TZ,Shallow well,Nira/Tanira Hand pump,1998,,Never pay,SNV,2008-02-01,2008.0,2008.0
267433,-3.344561492,35.79633924,Yes,Status:Functional|Reason Not Functioning:Abandoned|Quantity:Dry|Quality:Soft,2,1,0,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2001,,Pay per bucket,SNV,2008-06-16,2008.0,2008.0
267426,-3.340843348,35.79503878,Yes,Status:Functional|Reason Not Functioning:Abandoned|Quantity:Dry|Quality:Soft,2,1,0,Arusha,Karatu,,TZ,Spring,Gravity Communal standpipe,2001,,Pay per bucket,SNV,2008-06-16,2008.0,2008.0
284170,-2.577001995,33.22755137,Yes,Status:Functional|Reason Not Functioning:Dry|Quantity:Dry|Quality:Soft,2,0,1,Mwanza,Magu,,TZ,Shallow well,SWN 80 Hand pump,1998,,Never pay,SNV,2008-09-27,2008.0,2008.0
274705,-2.521152068,31.6940452,Yes,Status:Functional|Reason Not Functioning:Insufficient water|Quantity:Insufficient|Quality:Milky,2,1,0,Kagera,Biharamulo,,TZ,Shallow well,Nira/Tanira Hand pump,1994,,Never pay,Concern,2006-09-09,2006.0,2006.0
274785,-2.7880674869999997,31.46714374,Yes,Status:Functional|Reason Not Functioning:Insufficient water|Quantity:Insufficient|Quality:Salty,2,1,0,Kagera,Biharamulo,,TZ,Machine-drilled borehole,Afridev Hand pump,1996,,Pay per bucket,Concern,2006-06-09,2006.0,2006.0
275133,-1.4958144169999998,31.74720395,Yes,Status:Functional|Reason Not Functioning:Low pressure.|Quantity:Enough|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe,2003,,Never pay,SNV,2008-07-18,2008.0,2008.0
275135,-1.500366242,31.74033823,Yes,Status:Functional|Reason Not Functioning:Low pressure.|Quantity:Enough|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe multiple,2003,,Never pay,SNV,2008-07-18,2008.0,2008.0
275134,-1.4977411680000001,31.74228577,Yes,Status:Functional|Reason Not Functioning:Low pressure.|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe,2003,,Never pay,SNV,2008-07-18,2008.0,2008.0
275123,-1.484648288,31.74424995,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Enough|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe,2004,,Never pay,SNV,2008-07-19,2008.0,2008.0
275099,-1.4323874719999998,31.73538898,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Enough|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe,1992,,Never pay,SNV,2008-07-19,2008.0,2008.0
275098,-1.42979501,31.73851214,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Enough|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe,1992,,Never pay,SNV,2008-07-19,2008.0,2008.0
267607,-3.3206932030000003,35.73217019,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Enough|Quality:Soft,2,1,0,Arusha,Karatu,,TZ,River/Lake,Gravity Communal standpipe,1976,,Pay per bucket,SNV,2008-06-13,2008.0,2008.0
267608,-3.321434325,35.73667496,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Enough|Quality:Soft,2,1,0,Arusha,Karatu,,TZ,River/Lake,Gravity Communal standpipe,1994,,Pay per bucket,SNV,2008-12-06,2008.0,2008.0
267596,-3.3153519460000003,35.73305082,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Enough|Quality:Soft,2,1,0,Arusha,Karatu,,TZ,River/Lake,Gravity Communal standpipe,1992,,Pay per bucket,SNV,2008-06-13,2008.0,2008.0
278685,-3.716296655,37.66786329,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2001,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
274499,-3.1494722619999997,31.0673414,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Biharamulo,,TZ,Dam,Gravity Communal standpipe,1997,,Pay annually,Concern,2006-03-09,2006.0,2006.0
275128,-1.488306645,31.74925289,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe,2006,,Never pay,SNV,2008-07-19,2008.0,2008.0
278697,-3.716892596,37.66906899,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2001,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
275132,-1.4949765240000001,31.74883325,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe,1992,,Never pay,SNV,2008-07-19,2008.0,2008.0
278578,-3.7125421419999998,37.66906885,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1990,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
275130,-1.493815378,31.74661867,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe multiple,1992,,Never pay,SNV,2008-07-19,2008.0,2008.0
278698,-3.716989504,37.66809726,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1999,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278553,-3.7103849039999997,37.66941102,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1972,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278687,-3.7163897280000002,37.66862677,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2001,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278694,-3.7166555110000004,37.66908265,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1993,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278654,-3.7150011060000003,37.66929863,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1982,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278594,-3.713007156,37.66863383,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1990,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
275122,-1.484273935,31.74516319,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe,2004,,Never pay,SNV,2008-07-19,2008.0,2008.0
275131,-1.494173432,31.74447738,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe multiple,1992,,Never pay,SNV,2008-07-19,2008.0,2008.0
275126,-1.4866369430000002,31.74750923,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe multiple,2006,,Never pay,SNV,2008-07-19,2008.0,2008.0
278642,-3.714556245,37.67098691,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2005,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278669,-3.71553559,37.67092596,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2006,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
275125,-1.4855817690000002,31.74840608,Yes,Status:Functional|Reason Not Functioning:Low pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kagera,Bukoba Rural,,TZ,Spring,Gravity Communal standpipe multiple,2006,,Never pay,SNV,2008-07-19,2008.0,2008.0
278606,-3.71347101,37.66827955,Yes,Status:Functional|Reason Not Functioning:Low water  pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1990,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278447,-3.700514519,37.63424741,Yes,Status:Functional|Reason Not Functioning:Low water  pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1999,,Never pay,SNV,2008-06-19,2008.0,2008.0
278596,-3.713063511,37.67001133,Yes,Status:Functional|Reason Not Functioning:Low water  pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1990,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278599,-3.71312974,37.66987901,Yes,Status:Functional|Reason Not Functioning:Low water  pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1990,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278646,-3.714672021,37.68061003,Yes,Status:Functional|Reason Not Functioning:Low water pressure from the source|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2002,,Not recorded,SNV,2008-06-20,2008.0,2008.0
279194,-3.710037318,37.67173985,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,Shallow well,India mark II Hand pump,2007,,Never pay,SNV,2008-06-30,2008.0,2008.0
278538,-3.7093236910000003,37.66430472,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1979,,Not recorded,SNV,2008-06-24,2008.0,2008.0
278691,-3.7165888739999997,37.68517745,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2000,,Not recorded,SNV,2008-06-20,2008.0,2008.0
278640,-3.7144994,37.68089848,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2002,,Not recorded,SNV,2008-06-20,2008.0,2008.0
278762,-3.720731035,37.69072053,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2005,,Not recorded,SNV,2008-06-20,2008.0,2008.0
279193,-3.7095019189999996,37.68596198,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,Shallow well,Afridev Hand pump,1987,,Never pay,SNV,2008-06-30,2008.0,2008.0
279196,-3.7113928819999997,37.67935783,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,Shallow well,India mark II Hand pump,2007,,Never pay,SNV,2008-06-30,2008.0,2008.0
279023,-3.6965787760000004,37.64130984,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Dry|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2008,,Not recorded,SNV,2008-06-26,2008.0,2008.0
278830,-3.7286040039999997,37.67384166,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Enough|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2005,,Not recorded,SNV,2008-06-22,2008.0,2008.0
279015,-3.695613564,37.64001714,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Enough|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2008,,Not recorded,SNV,2008-06-26,2008.0,2008.0
278835,-3.734933312,37.66589079,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Enough|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2007,,Not recorded,SNV,2008-06-23,2008.0,2008.0
278643,-3.7145578280000002,37.67534768,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Enough|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2000,,Not recorded,SNV,2008-06-20,2008.0,2008.0
278832,-3.729276371,37.66992892,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Enough|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2007,,Not recorded,SNV,2008-06-23,2008.0,2008.0
278775,-3.7216111410000003,37.66662827,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Enough|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2007,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278662,-3.7152359489999998,37.68230103,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Enough|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1972,,Pay monthly,SNV,2008-06-20,2008.0,2008.0
278638,-3.7143933810000003,37.66745689,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Enough|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2005,,Pay monthly,SNV,2008-06-20,2008.0,2008.0
278751,-3.719698455,37.67012526,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1998,,Not recorded,SNV,2008-06-21,2008.0,2008.0
278665,-3.7152873289999997,37.68366872,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1993,,Pay monthly,SNV,2008-06-20,2008.0,2008.0
278476,-3.702248185,37.65416487,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2004,,Pay monthly,SNV,2008-06-25,2008.0,2008.0
278817,-3.726927658,37.6694071,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1996,,Not recorded,SNV,2008-06-22,2008.0,2008.0
278810,-3.72587962,37.67215709,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1972,,Not recorded,SNV,2008-06-23,2008.0,2008.0
278771,-3.7214404930000002,37.66689267,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2007,,Pay monthly,SNV,2008-06-19,2008.0,2008.0
278836,-3.7349971610000003,37.66618421,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2007,,Not recorded,SNV,2008-06-23,2008.0,2008.0
279578,-3.703472084,37.6623868,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2001,,Not recorded,SNV,2008-06-24,2008.0,2008.0
278577,-3.7125158189999996,37.66453145,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2004,,Not recorded,SNV,2008-06-24,2008.0,2008.0
278542,-3.7097157210000002,37.66458737,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2005,,Not recorded,SNV,2008-06-24,2008.0,2008.0
278798,-3.725182109,37.66609915,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,1999,,Pay monthly,SNV,2008-06-22,2008.0,2008.0
279716,-3.7047488310000003,37.6593674,Yes,Status:Functional|Reason Not Functioning:Low water pressure|Quantity:Insufficient|Quality:Soft,2,1,0,Kilimanjaro,Mwanga,,TZ,River/Lake,Gravity Communal standpipe,2004,,Pay monthly,SNV,2008-07-14,2008.0,2008.0
